Location,Time,PopMale,PopFemale,PopTotal,PopDensity
nga,2014,89305.034,87099.897,176404.931,193.688
nga,2015,91720.564,89416.89,181137.454,198.884
nga,2016,94181.382,91778.862,185960.244,204.179
nga,2017,96687.405,94185.842,190873.247,209.573
nga,2018,99237.728,96636.957,195874.685,215.065
nga,2019,101831.874,99131.729,200963.603,220.652
nga,2020,104469.637,101669.95,206139.587,226.336
nga,2021,107149.995,104250.709,211400.704,232.112
nga,2022,109872.878,106874.055,216746.933,237.982
niu,1998,,,2.01,7.731
niu,1999,,,1.953,7.512
niu,2000,,,1.902,7.315
niu,2001,,,1.843,7.088
niu,2002,,,1.795,6.904
niu,2003,,,1.748,6.723
niu,2004,,,1.713,6.588
niu,2005,,,1.688,6.492
niu,2006,,,1.667,6.412
niu,2007,,,1.647,6.335
niu,2008,,,1.633,6.281
niu,2009,,,1.622,6.238
niu,2010,,,1.622,6.238
niu,2011,,,1.618,6.223
niu,2012,,,1.606,6.177
niu,2013,,,1.606,6.177
niu,2014,,,1.607,6.181
niu,2015,,,1.61,6.192
niu,2016,,,1.611,6.196
niu,2017,,,1.612,6.2
niu,2018,,,1.61,6.192
niu,2019,,,1.614,6.208
niu,2020,,,1.618,6.223
niu,2021,,,1.614,6.208
niu,2022,,,1.616,6.215
nor,1998,2201.821,2245.664,4447.485,12.176
nor,1999,2215.803,2258.205,4474.008,12.249
nor,2000,2229.011,2270.364,4499.375,12.318
nor,2001,2241.139,2282,4523.139,12.383
nor,2002,2252.645,2293.372,4546.017,12.446
nor,2003,2264.873,2305.223,4570.096,12.512
nor,2004,2279.648,2318.562,4598.21,12.589
nor,2005,2298.246,2334.113,4632.359,12.682
nor,2006,2320.99,2351.996,4672.986,12.793
nor,2007,2347.402,2372.001,4719.403,12.92
nor,2008,2376.973,2394.041,4771.014,13.062
nor,2009,2408.91,2417.937,4826.847,13.215
nor,2010,2442.442,2443.436,4885.878,13.376
nor,2011,2477.639,2470.696,4948.335,13.547
nor,2012,2514.265,2499.451,5013.716,13.726
nor,2013,2550.933,2528.527,5079.46,13.906
nor,2014,2585.876,2556.393,5142.269,14.078
nor,2015,2617.868,2581.959,5199.827,14.236
nor,2016,2646.258,2604.692,5250.95,14.376
nor,2017,2671.385,2624.939,5296.324,14.5
nor,2018,2694.355,2643.605,5337.96,14.614
nor,2019,2716.812,2662.047,5378.859,14.726
nor,2020,2739.983,2681.259,5421.242,14.842
nor,2021,2764.16,2701.469,5465.629,14.963
nor,2022,2788.972,2722.4,5511.372,15.089
omn,1998,1296.249,955.61,2251.859,7.276
omn,1999,1279.541,975.357,2254.898,7.286
omn,2000,1273.247,994.726,2267.973,7.328
omn,2001,1280.919,1014.04,2294.959,7.415
omn,2002,1301.261,1033.599,2334.86,7.544
omn,2003,1333.035,1053.129,2386.164,7.71
omn,2004,1373.279,1072.245,2445.524,7.902
omn,2005,1420.351,1090.903,2511.254,8.114
omn,2006,1472.259,1108.494,2580.753,8.338
omn,2007,1531.393,1125.769,2657.162,8.585
omn,2008,1605.372,1145.584,2750.956,8.888
omn,2009,1704.412,1171.774,2876.186,9.293
omn,2010,1834.548,1206.887,3041.435,9.827
omn,2011,1999.076,1252.026,3251.102,10.504
omn,2012,2192.184,1305.847,3498.031,11.302
omn,2013,2399.526,1365.279,3764.805,12.164
omn,2014,2601.347,1425.908,4027.255,13.012
omn,2015,2782.946,1484.395,4267.341,13.788
omn,2016,2939.43,1539.787,4479.217,14.472
omn,2017,3073.36,1592.566,4665.926,15.076
omn,2018,3186.774,1642.702,4829.476,15.604
omn,2019,3284.448,1690.544,4974.992,16.074
omn,2020,3370.23,1736.392,5106.622,16.5
omn,2021,3443.477,1779.899,5223.376,16.877
omn,2022,3503.227,1820.773,5324,17.202
pak,1998,69633.257,65209.976,134843.233,174.921
pak,1999,71568.899,67055.726,138624.625,179.826
pak,2000,73473.693,68869.89,142343.583,184.651
pak,2001,75336.518,70641.89,145978.408,189.366
pak,2002,77167.82,72381.875,149549.695,193.999
pak,2003,78984.832,74108.539,153093.371,198.596
pak,2004,80814.409,75850.289,156664.698,203.228
pak,2005,82676.228,77627.779,160304.007,207.949
pak,2006,84575.681,79446.945,164022.626,212.773
pak,2007,86506.754,81301.352,167808.106,217.684
pak,2008,88464.386,83184.598,171648.984,222.666
pak,2009,90439.737,85085.873,175525.61,227.695
pak,2010,92426.989,86997.654,179424.643,232.753
pak,2011,94423.091,88917.077,183340.168,237.832
pak,2012,96432.134,90847.991,187280.125,242.943
pak,2013,98463.549,92797.25,191260.799,248.107
pak,2014,100530.36,94774.652,195305.012,253.353
pak,2015,102640.691,96786.262,199426.953,258.7
pak,2016,104797.415,98833.941,203631.356,264.154
pak,2017,106993.868,100912.342,207906.21,269.7
pak,2018,109216.763,103011.525,212228.288,275.307
pak,2019,111447.581,105117.736,216565.317,280.933
pak,2020,113672.007,107220.324,220892.331,286.546
pak,2021,115884.798,109315.131,225199.929,292.134
pak,2022,118086.538,111402.458,229488.996,297.697
plw,1998,,,18.409,40.02
plw,1999,,,18.773,40.811
plw,2000,,,19.104,41.53
plw,2001,,,19.39,42.152
plw,2002,,,19.642,42.7
plw,2003,,,19.812,43.07
plw,2004,,,19.861,43.176
plw,2005,,,19.784,43.009
plw,2006,,,19.545,42.489
plw,2007,,,19.159,41.65
plw,2008,,,18.708,40.67
plw,2009,,,18.29,39.761
plw,2010,,,17.954,39.03
plw,2011,,,17.748,38.583
plw,2012,,,17.635,38.337
plw,2013,,,17.603,38.267
plw,2014,,,17.625,38.315
plw,2015,,,17.665,38.402
plw,2016,,,17.718,38.517
plw,2017,,,17.809,38.715
plw,2018,,,17.911,38.937
plw,2019,,,18.001,39.133
plw,2020,,,18.092,39.33
plw,2021,,,18.174,39.509
plw,2022,,,18.227,39.624
pan,1998,1468.205,1444.113,2912.318,39.176
pan,1999,1497.56,1473.637,2971.197,39.968
pan,2000,1527.03,1503.303,3030.333,40.763
pan,2001,1556.557,1533.084,3089.641,41.561
pan,2002,1586.182,1563.013,3149.195,42.362
pan,2003,1615.937,1593.119,3209.056,43.167
pan,2004,1645.867,1623.489,3269.356,43.978
pan,2005,1676.03,1654.192,3330.222,44.797
pan,2006,1706.434,1685.239,3391.673,45.624
pan,2007,1737.068,1716.603,3453.671,46.458
pan,2008,1767.92,1748.284,3516.204,47.299
pan,2009,1798.973,1780.242,3579.215,48.147
pan,2010,1830.236,1812.455,3642.691,49
pan,2011,1861.632,1844.847,3706.479,49.858
pan,2012,1893.184,1877.451,3770.635,50.721
pan,2013,1925.038,1910.409,3835.447,51.593
pan,2014,1957.375,1943.936,3901.311,52.479
pan,2015,1990.332,1978.158,3968.49,53.383
pan,2016,2023.943,2013.13,4037.073,54.306
pan,2017,2058.07,2048.694,4106.764,55.243
pan,2018,2092.386,2084.482,4176.868,56.186
pan,2019,2126.434,2120.006,4246.44,57.122
pan,2020,2159.88,2154.888,4314.768,58.041
pan,2021,2192.584,2188.999,4381.583,58.94
pan,2022,2224.6,2222.357,4446.957,59.819
png,1998,2836.884,2744.883,5581.767,12.326
png,1999,2905.38,2810.786,5716.166,12.622
png,2000,2972.407,2875.183,5847.59,12.913
png,2001,3037.281,2937.346,5974.627,13.193
png,2002,3100.679,2997.942,6098.621,13.467
png,2003,3164.499,3058.879,6223.378,13.742
png,2004,3231.399,3122.848,6354.247,14.031
png,2005,3303.213,3191.689,6494.902,14.342
png,2006,3380.682,3266.209,6646.891,14.678
png,2007,3462.976,3345.527,6808.503,15.034
png,2008,3548.446,3427.754,6976.2,15.405
png,2009,3634.644,3510.13,7144.774,15.777
png,2010,3719.824,3590.688,7310.512,16.143
png,2011,3803.431,3668.765,7472.196,16.5
png,2012,3885.971,3745.032,7631.003,16.851
png,2013,3968.038,3820.35,7788.388,17.198
png,2014,4050.613,3896.12,7946.733,17.548
png,2015,4134.389,3973.383,8107.772,17.903
png,2016,4219.461,4052.305,8271.766,18.266
png,2017,4305.516,4132.522,8438.038,18.633
png,2018,4392.433,4213.891,8606.324,19.004
png,2019,4480.011,4296.108,8776.119,19.379
png,2020,4568.072,4378.955,8947.027,19.757
png,2021,4656.594,4462.411,9119.005,20.136
png,2022,4745.619,4546.553,9292.172,20.519
pry,1998,2590.829,2517.011,5107.84,12.856
